product_family,product_name,product_price,product_brand,product_link
Herramientas Inalámbricas,Taladro atornillador Bosch GSB 18 VE - 2 LI 18V,288810,Bosch,https://herramientas.cl/ficha/575094/taladro-atornillador-bosch-gsb-18-ve-2-li-18v
Herramientas Inalámbricas,"Taladro Atornillador Bosch GSB 14.4 VE - 2 LI 14,4 V",247490,Bosch,https://herramientas.cl/ficha/575092/taladro-atornillador-bosch-gsb-144-ve-2-li-144-v
Herramientas Inalámbricas,Taladro Angular 10 mm 12V DA331DWE Makita,152270,Makita,https://herramientas.cl/ficha/575768/taladro-angular-10-mm-12v-da331dwe-makita
Herramientas Inalámbricas,Taladro atornillador Makita DHP453SYE 1.3 A.H,175890,Makita,https://herramientas.cl/ficha/586150/taladro-atornillador-makita-dhp453sye-13-ah
Herramientas Inalámbricas,Atornillador de impacto Makita DTP141Z 5.0 A.H,212340,Makita,https://herramientas.cl/ficha/577101/atornillador-de-impacto-makita-dtp141z-50-ah
Herramientas Inalámbricas,Llave de Impacto 12V TW100DWE Makita,102860,Makita,https://herramientas.cl/ficha/575950/llave-de-impacto-12v-tw100dwe-makita
Herramientas Inalámbricas,Caladora Inalámbrica Einhell TE-JS 18 Li Kit 18 V,79400,Einhell,https://herramientas.cl/ficha/588179/caladora-inalambrica-einhell-te-js-18-li-kit-18-v
Herramientas Manuales,Probador de Circuito Stanley 78-386LA 6-12-24 V,7090,Stanley,https://herramientas.cl/ficha/611648/probador-de-circuito-stanley-78-386la-6-12-24-v
Herramientas Manuales,Cizalla Forjada Pelican EDMA 300mm,29100,EDMA,https://herramientas.cl/ficha/588094/cizalla-forjada-pelican-edma-300mm
Herramientas Manuales,Juego Herramientas Fundamentales SATA 9 Piezas,30580,SATA,https://herramientas.cl/ficha/588651/juego-herramientas-fundamentales-sata-9-piezas
Herramientas Manuales,LLAVE CORONA ABIERTA 14-17,16350,Bahco,https://herramientas.cl/ficha/596492/llave-corona-abierta-14-17
Herramientas Manuales,Llave corona-corona 1-2 x 9-16 Bahco 2Z12916 BAHCO,4900,Bahco,https://herramientas.cl/ficha/596642/llave-corona-corona-1-2-x-9-16-bahco-2z12916-bahco
Herramientas Manuales,Extractor Bahco 3 Ganchos 16 Pulgadas,161430,Bahco,https://herramientas.cl/ficha/597322/extractor-bahco-3-ganchos-16-pulgadas
Herramientas Manuales,LLAVE IMPACTO BOCA X 3.7/8 7444SG-Z-3.7 8 BAHCO,66000,Bahco,https://herramientas.cl/ficha/597492/llave-impacto-boca-x-378-7444sg-z-37-8-bahco
Herramientas Manuales,Dado Destornillador Hexagonal Bahco 1/2 x 12mm,4440,Bahco,https://herramientas.cl/ficha/597618/dado-destornillador-hexagonal-bahco-12-x-12mm
Herramientas Manuales,DADO HEX 3/4 X1.7/16 REFORZADO 8900SZ-1.7 16 BAHCO,12900,Bahco,https://herramientas.cl/ficha/597761/dado-hex-34-x1716-reforzado-8900sz-17-16-bahco
Herramientas Manuales,Lima Cuadrada Bastarda Nicholson 13310 12 Pulgadas,9780,Nicholson,https://herramientas.cl/ficha/598503/lima-cuadrada-bastarda-nicholson-13310-12-pulgadas
Herramientas Manuales,Destornillador Seria Corta Bahco 2 x 25mm,1840,Bahco,https://herramientas.cl/ficha/599109/destornillador-seria-corta-bahco-2-x-25mm
Herramientas Manuales,DW 8OZ TIZA ROJA,1520,Stanley,https://herramientas.cl/ficha/610843/dw-8oz-tiza-roja
Herramientas Inalámbricas,Cortador de Varilla de Acero 3.5- 25mm %281%29 4.0 kg BL Motor Makita,1028190,Makita,https://herramientas.cl/ficha/587715/cortador-de-varilla-de-acero-35-25mm-28129-40-kg-bl-motor-makita
Herramientas Inalámbricas,Taladro Atornillador 12V Stanley SCD12S2K,79200,Stanley,https://herramientas.cl/ficha/588438/taladro-atornillador-12v-stanley-scd12s2k-
Herramientas Inalámbricas,Llave Impacto Inalámbrica 2 Baterías Milwaukee 2663-259 1/2,402200,Milwaukee,https://herramientas.cl/ficha/594409/llave-impacto-inalambrica-2-baterias-milwaukee-2663-259-12
Herramientas Inalámbricas,Taladro atornillador inalambrico Makita DDF453Z 18 V,50340,Makita,https://herramientas.cl/ficha/575912/taladro-atornillador-inalambrico-makita-ddf453z-18-v
Herramientas Inalámbricas,Sierra caladora inalámbrica Makita DJV182Z 18v,221490,Makita,https://herramientas.cl/ficha/586067/sierra-caladora-inalambrica-makita-djv182z-18v
Herramientas Inalámbricas,Sierra circular inalámbrica Makita HS301DZ 12V,65270,Makita,https://herramientas.cl/ficha/587684/sierra-circular-inalambrica-makita-hs301dz-12v
Herramientas Inalámbricas,Taladro Atornillador con Percutor Bosch GSB 18 VE-EC 18V,279420,Bosch,https://herramientas.cl/ficha/598051/taladro-atornillador-con-percutor-bosch-gsb-18-ve-ec-18v
Herramientas Inalámbricas,Llave de Impacto Dewalt DCF889M2 20 V,399010,Dewalt,https://herramientas.cl/ficha/575242/llave-de-impacto-dewalt-dcf889m2-20-v
Herramientas Inalámbricas,Rotomartillo SDS-PLUS Makita DHR242Z 18 V,214750,Makita,https://herramientas.cl/ficha/577090/rotomartillo-sds-plus-makita-dhr242z-18-v
Herramientas Inalámbricas,Sierra Caladora Bosch GST 18V-LI 18 V,155970,Bosch,https://herramientas.cl/ficha/575191/sierra-caladora-bosch-gst-18v-li-18-v
Herramientas Inalámbricas,Vibrador para concreto Makita DVR450RFE 3.0 A.H,454880,Makita,https://herramientas.cl/ficha/577112/vibrador-para-concreto-makita-dvr450rfe-30-ah
Herramientas Inalámbricas,Taladro Angular 10 mm 12V DA331DZ Makita,74000,Makita,https://herramientas.cl/ficha/575770/taladro-angular-10-mm-12v-da331dz-makita
Herramientas Electricas,Lijadora Orbital Bosch GSS 140-1 A 180 W,59140,Bosch,https://herramientas.cl/ficha/586467/lijadora-orbital-bosch-gss-140-1-a-180-w
Herramientas Electricas,Esmeril Angular Bosch GWS 11-125 P 11.00 W,119150,Bosch,https://herramientas.cl/ficha/575048/esmeril-angular-bosch-gws-11-125-p-1100-w
Herramientas Electricas,Martillo Rotativo Makita Makita HR3210C SDS-PLUS 32 mm.,450610,Makita,https://herramientas.cl/ficha/575619/martillo-rotativo-makita-makita-hr3210c-sds-plus-32-mm
Herramientas Electricas,Lijadora Roto Orbital Gladiator LR605 300W,30881,Gladiator,https://herramientas.cl/ficha/611276/lijadora-roto-orbital-gladiator-lr605-300w
Herramientas Electricas,Taladro de Percusión Makita HP1640 760 W,69670,Makita,https://herramientas.cl/ficha/575585/taladro-de-percusion-makita-hp1640-760-w
Herramientas Electricas,Cortadora 4.3/8 (110 mm.) 1.400 W. corte 45º / incluye disco diamantado,114080,Makita,https://herramientas.cl/ficha/575733/cortadora-438-110-mm-1400-w-corte-45-incluye-disco-diamantado-
Herramientas Electricas,Sierra caladora Bosch GST 75 E 710W,74690,Bosch,https://herramientas.cl/ficha/577694/sierra-caladora-bosch-gst-75-e-710w
Herramientas Electricas,Esmeril Angular Dongcheng DSM03-115 850mm,35140,Dongcheng,https://herramientas.cl/ficha/591591/esmeril-angular-dongcheng-dsm03-115-850mm
Herramientas Electricas,Taladro Impacto Dongcheng DZJ03-13 500W,43340,Dongcheng,https://herramientas.cl/ficha/599617/taladro-impacto-dongcheng-dzj03-13-500w
Herramientas Electricas,Lijadora Orbital Bosch GSS 140 200 W,47690,Bosch,https://herramientas.cl/ficha/601160/lijadora-orbital-bosch-gss-140-200-w
Herramientas Electricas,Rectificadora de Matrices 1/4 Sistema SJS GD0800C Makita,288810,Makita,https://herramientas.cl/ficha/575697/rectificadora-de-matrices-14-sistema-sjs-gd0800c-makita
Herramientas Electricas,Esmeril angular Makita 9557HNRGK 840 W,106260,Makita,https://herramientas.cl/ficha/587668/esmeril-angular-makita-9557hnrgk-840-w
Herramientas Manuales,Juego 29 Pzs Llaves C/Chicharr Bahco 1320SRM-S29,67100,Bahco,https://herramientas.cl/ficha/596424/juego-29-pzs-llaves-cchicharr-bahco-1320srm-s29-
Herramientas Manuales,Llave Tubo con Mango T Bahco 21X200mm,45350,Bahco,https://herramientas.cl/ficha/596609/llave-tubo-con-mango-t-bahco-21x200mm
Herramientas Manuales,Juego de Llaves Combinadas 8-22mm Irimo 25-8-H 8 Piezas,16000,Irimo,https://herramientas.cl/ficha/597259/juego-de-llaves-combinadas-8-22mm-irimo-25-8-h-8-piezas
Herramientas Manuales,LLAVE GOLPE CORONA 130MM,1274310,Bahco,https://herramientas.cl/ficha/597460/llave-golpe-corona-130mm
Herramientas Manuales,Dado Hexagonal Bahco 1/2 x 8mm,2000,Bahco,https://herramientas.cl/ficha/597587/dado-hexagonal-bahco-12-x-8mm
Herramientas Manuales,DADO POLIGONAL 2.1/4 X 3/4 8900DZ-2.1 4 BAHCO,25200,Bahco,https://herramientas.cl/ficha/597729/dado-poligonal-214-x-34-8900dz-21-4-bahco
Herramientas Manuales,Serrucho Punta Premium Nicholson 80212TA 12 Pulgadas,3200,Nicholson,https://herramientas.cl/ficha/598445/serrucho-punta-premium-nicholson-80212ta-12-pulgadas
Herramientas Manuales,Caimán Boca Larga DOLEX BL250 Boca Larga,31530,DOLEX,https://herramientas.cl/ficha/599711/caiman-boca-larga-dolex-bl250-boca-larga
Herramientas Manuales,Tijera multiuso Stanley 10 pulgadas,11780,Stanley,https://herramientas.cl/ficha/602017/tijera-multiuso-stanley-10-pulgadas
Herramientas Manuales,Llave 9 en 1 Bahco MK9,14720,Bahco,https://herramientas.cl/ficha/607103/llave-9-en-1-bahco-mk9-
Herramientas Manuales,MARTILLO DE BOLA 16oz.,6240,Stanley,https://herramientas.cl/ficha/610795/martillo-de-bola-16oz
Herramientas Manuales,LLAVE COMBINADA 1,5260,Stanley,https://herramientas.cl/ficha/610957/llave-combinada-1
Herramientas Electricas,Martillo Demoledor Dewalt D25960K 1.600W,1128710,Dewalt,https://herramientas.cl/ficha/575256/martillo-demoledor-dewalt-d25960k-1600w
Herramientas Electricas,Martillo Rotativo Makita Makita HR1841F 2.100 rpm,116840,Makita,https://herramientas.cl/ficha/598017/martillo-rotativo-makita-makita-hr1841f-2100-rpm
Herramientas Electricas,Cepillo Makita KP0810 850 W,257110,Makita,https://herramientas.cl/ficha/575662/cepillo-makita-kp0810-850-w
Herramientas Electricas,Taladro Rotación Dewalt DWD014 10mm (3/8),47260,Dewalt,https://herramientas.cl/ficha/578053/taladro-rotacion-dewalt-dwd014-10mm-38
Herramientas Electricas,Esmeril Angular Dewalt DWE4010 700 W,34850,Dewalt,https://herramientas.cl/ficha/575211/esmeril-angular-dewalt-dwe4010-700-w
Herramientas Electricas,Sierra caladora Skil 4400 400W,20520,Skil,https://herramientas.cl/ficha/589136/sierra-caladora-skil-4400-400w
Herramientas Electricas,Esmeril Angular 4.1/2 (115 mm.) 570 W. - 10.000 rpm. - 1.5 kg. MAKITA MT,33270,Makita-Mt,https://herramientas.cl/ficha/600202/esmeril-angular-412-115-mm-570-w-10000-rpm-15-kg-makita-mt-
Herramientas Electricas,Esmeril Wesco WS4740 750W 115mm,35130,Wesco,https://herramientas.cl/ficha/611571/esmeril-wesco-ws4740-750w-115mm
Herramientas Electricas,Esmeril angular 7 Bosch GWS 24-180 2.400W,114470,Bosch,https://herramientas.cl/ficha/575049/esmeril-angular-7-bosch-gws-24-180-2400w
Herramientas Electricas,Martillo Rotativo Makita HR2460 780 W,123150,Makita,https://herramientas.cl/ficha/575620/martillo-rotativo-makita-hr2460-780-w
Herramientas Electricas,Martillo Demoledor Hexagonal 30mm Gladiator MD 850K 1500W,239584,Gladiator,https://herramientas.cl/ficha/611278/martillo-demoledor-hexagonal-30mm-gladiator-md-850k-1500w
Herramientas Electricas,Taladro de Percusión Makita HP1640K 760W,78830,Makita,https://herramientas.cl/ficha/575587/taladro-de-percusion-makita-hp1640k-760w
Herramientas Inalámbricas,LIJADORA + LIJADORA + CARGADOR Y BATERÍAS + BOLSO DE TRANSPORTE BOSCH,260910,Bosch,https://herramientas.cl/ficha/610480/lijadora-lijadora-cargador-y-baterias-bolso-de-transporte-bosch-
Herramientas Inalámbricas,ATADORA DE VARILLA INALAMBRICA 18V S/BAT,771690,Makita,https://herramientas.cl/ficha/599613/atadora-de-varilla-inalambrica-18v-sbat
Herramientas Inalámbricas,Llave de impacto Makita TW100DZ 10.8 V,42610,Makita,https://herramientas.cl/ficha/575802/llave-de-impacto-makita-tw100dz-108-v
Herramientas Inalámbricas,Sierra Sable Inalámbrica Einhell TE-AP 18 Li Solo 18 V,52900,Einhell,https://herramientas.cl/ficha/577216/sierra-sable-inalambrica-einhell-te-ap-18-li-solo-18-v
Herramientas Inalámbricas,Taladro atornillador Makita DF331DWY 12 V,87640,Makita,https://herramientas.cl/ficha/594525/taladro-atornillador-makita-df331dwy-12-v
Herramientas Inalámbricas,Cortadora de Drywall (Yeso) 18V Inalambrica. Makita,174910,Makita,https://herramientas.cl/ficha/578037/cortadora-de-drywall-yeso-18v-inalambrica-makita
Herramientas Inalámbricas,Cizalla Recta BJS130Z Makita,224670,Makita,https://herramientas.cl/ficha/575855/cizalla-recta-bjs130z-makita
Herramientas Inalámbricas,Combo DK0089X1 Aspiradora de mano + Atornillador inalambrico,118600,Makita,https://herramientas.cl/ficha/600122/combo-dk0089x1-aspiradora-de-mano-atornillador-inalambrico
Herramientas Inalámbricas,Taladro Percutor Inalámbrico Bosch GSB 1200-2-LI 12V,95390,Bosch,https://herramientas.cl/ficha/577689/taladro-percutor-inalambrico-bosch-gsb-1200-2-li-12v
Herramientas Inalámbricas,Rotomartillo SDS-PLUS Makita DHR263RF2 36 V,360160,Makita,https://herramientas.cl/ficha/575791/rotomartillo-sds-plus-makita-dhr263rf2-36-v
Herramientas Inalámbricas,Sierra sable inalámbrica Bosch GSA 18 V-LI 18V,332770,Bosch,https://herramientas.cl/ficha/575158/sierra-sable-inalambrica-bosch-gsa-18-v-li-18v
Herramientas Inalámbricas,Vibrador para Concreto Makita DVR450Z 5.0 A.H,307040,Makita,https://herramientas.cl/ficha/577098/vibrador-para-concreto-makita-dvr450z-50-ah
Herramientas Manuales,LLAVE PTA.COR. 1.1/16,16200,Bahco,https://herramientas.cl/ficha/596326/llave-ptacor-1116
Herramientas Manuales,Serrucho Baja Fricción Bahco 22 Pulgadas,21400,Bahco,https://herramientas.cl/ficha/596573/serrucho-baja-friccion-bahco-22-pulgadas
Herramientas Manuales,Mango Articulado Bahco 3/4 Pulgada 500mm,11800,Bahco,https://herramientas.cl/ficha/597182/mango-articulado-bahco-34-pulgada-500mm
Herramientas Manuales,Llave Boca Fija Aislada Bahco 10 x 180mm,28720,Bahco,https://herramientas.cl/ficha/597426/llave-boca-fija-aislada-bahco-10-x-180mm
Herramientas Manuales,DADO POLIG. 1/2 x 13/16 7800DZ-13 16 BAHCO,3700,Bahco,https://herramientas.cl/ficha/597555/dado-polig-12-x-1316-7800dz-13-16-bahco
Herramientas Manuales,Dado Poligonal Bahco 3/4 x 33mm,11700,Bahco,https://herramientas.cl/ficha/597696/dado-poligonal-bahco-34-x-33mm
Herramientas Manuales,Lima Plana Bastarda Nicholson 03665N 10-250mm,4650,Nicholson,https://herramientas.cl/ficha/598625/lima-plana-bastarda-nicholson-03665n-10-250mm
Herramientas Manuales,Atornillador Inalámbrico Makita DFS250RFE 1/4 Hexagonal. 0-2.500 rpm. - Drywall 1.5 kg. / 2 Bat. Li-ion 3.0 Ah + Cargador. BL Motor,261120,Makita,https://herramientas.cl/ficha/599603/atornillador-inalambrico-makita-dfs250rfe-14-hexagonal-0-2500-rpm-drywall-15-kg-2-bat-li-ion-30-ah-cargador-bl-motor
Herramientas Manuales,Ratchet Std 10- Mando Stanley 4-86-404 1/2,9590,Stanley,https://herramientas.cl/ficha/610762/ratchet-std-10-mando-stanley-4-86-404-12
Herramientas Manuales,LLAVE COMBINADA 1/2,1500,Stanley,https://herramientas.cl/ficha/610912/llave-combinada-12
Herramientas Manuales,Juego De Llaves Combinadas Stanley 88-855 8 Piezas,18630,Stanley,https://herramientas.cl/ficha/611692/juego-de-llaves-combinadas-stanley-88-855-8-piezas
Herramientas Manuales,Herramienta Multipropósito Black&Decker BD7105 9 Funciones,4840,Black&Decker,https://herramientas.cl/ficha/577125/herramienta-multiproposito-black-decker-bd7105-9-funciones
Herramientas Electricas,Sierra Sable Makita Makita JR3070CT 1510w,248270,Makita,https://herramientas.cl/ficha/575734/sierra-sable-makita-makita-jr3070ct-1510w
Herramientas Electricas,Lijadora orbital Bosch GSS 140-1 180W,50310,Bosch,https://herramientas.cl/ficha/577700/lijadora-orbital-bosch-gss-140-1-180w
Herramientas Electricas,Esmeril Angular Dongcheng DSM03-150S 1400W,59900,Dongcheng,https://herramientas.cl/ficha/591592/esmeril-angular-dongcheng-dsm03-150s-1400w
Herramientas Electricas,Taladro Percutor Dongcheng DZJ04-13,68160,Dongcheng,https://herramientas.cl/ficha/599618/taladro-percutor-dongcheng-dzj04-13-
Herramientas Electricas,Esmeril Angular Bosch GWS 850 4 1/2,47690,Bosch,https://herramientas.cl/ficha/601162/esmeril-angular-bosch-gws-850-4-12
Herramientas Electricas,Esmeril Angular 7¨ Dewalt DWE4557C 2.400W,139068,Dewalt,https://herramientas.cl/ficha/605768/esmeril-angular-7-dewalt-dwe4557c-2400w
Herramientas Electricas,Rectificadora de Matrices 1/4 Sistema SJS GD0810C Makita,288810,Makita,https://herramientas.cl/ficha/575699/rectificadora-de-matrices-14-sistema-sjs-gd0810c-makita
Herramientas Electricas,Rompe Pavimento Dewalt D25980 2.100W,2298020,Dewalt,https://herramientas.cl/ficha/575257/rompe-pavimento-dewalt-d25980-2100w
Herramientas Electricas,Vibrador de Concreto Bosch GVC 22 EX 2200W,433970,Bosch,https://herramientas.cl/ficha/575095/vibrador-de-concreto-bosch-gvc-22-ex-2200w
Herramientas Electricas,Esmeril Angular 5 Bosch GWS 17-125 CIE 1.700W,125830,Bosch,https://herramientas.cl/ficha/586469/esmeril-angular-5-bosch-gws-17-125-cie-1700w
Herramientas Electricas,Lijadora Orbital Makita BO3710 190 W,63700,Makita,https://herramientas.cl/ficha/575663/lijadora-orbital-makita-bo3710-190-w
Herramientas Electricas,Esmeril Angular Dewalt DWE4020 800 W,57250,Dewalt,https://herramientas.cl/ficha/575212/esmeril-angular-dewalt-dwe4020-800-w
Herramientas Inalámbricas,TALADRO PERCUSIÓN INALAMBRICO GSB 14.4V-LI BOSCH,150300,Bosch,https://herramientas.cl/ficha/575163/taladro-percusion-inalambrico-gsb-144v-li-bosch
Herramientas Inalámbricas,Taladro Angular 10 mm 12V Max (CXT) / 2 Batería Li-ion 2.0Ah + Cargador DC10SA(Carga Rápida),157610,Makita,https://herramientas.cl/ficha/600119/taladro-angular-10-mm-12v-max-cxt-2-bateria-li-ion-20ah-cargador-dc10sacarga-rapida
Herramientas Inalámbricas,Atornillador Inalambrico Makita DTS141Z Impulsado por Aceite,282710,Makita,https://herramientas.cl/ficha/577103/atornillador-inalambrico-makita-dts141z-impulsado-por-aceite
Herramientas Inalámbricas,Sierra circular inalámbrica 165mm Makita DSP600Z 36V,278200,Makita,https://herramientas.cl/ficha/598018/sierra-circular-inalambrica-165mm-makita-dsp600z-36v
Herramientas Inalámbricas,Taladro/Atornillador Inalambrico 20V,115190,Stanley,https://herramientas.cl/ficha/577446/taladroatornillador-inalambrico-20v
Herramientas Inalámbricas,Cizalla 1.6 mm. BJS161Z Sin Bateria. Sin cargador Makita,203300,Makita,https://herramientas.cl/ficha/575857/cizalla-16-mm-bjs161z-sin-bateria-sin-cargador-makita
Herramientas Inalámbricas,Kit aspitadora de mano Makita DK0090SX1,131800,Makita,https://herramientas.cl/ficha/591716/kit-aspitadora-de-mano-makita-dk0090sx1-
Herramientas Inalámbricas,LLAVE DE IMPACTO + LINTERNA + CARGADOR Y BATERÍAS + BOLSO DE TRANSPORTE BOSCH,260910,Bosch,https://herramientas.cl/ficha/610448/llave-de-impacto-linterna-cargador-y-baterias-bolso-de-transporte-bosch
Herramientas Inalámbricas,Taladro Atornillador Inalámbrico Bosch GSR 1000 SMART 12V,51040,Bosch,https://herramientas.cl/ficha/577686/taladro-atornillador-inalambrico-bosch-gsr-1000-smart-12v
Herramientas Inalámbricas,Rotomartillo SDS-PLUS Makita DHR263Z 1.200 rpm,205950,Makita,https://herramientas.cl/ficha/577091/rotomartillo-sds-plus-makita-dhr263z-1200-rpm
Herramientas Inalámbricas,Sierra sable inalámbrica Bosch GSA 12V-LI 12V,64860,Bosch,https://herramientas.cl/ficha/590544/sierra-sable-inalambrica-bosch-gsa-12v-li-12v
Herramientas Inalámbricas,Vibrador para concreto Di metro 1 (25 mm.) Largo 2.400 mm 12.500 vpm. 5.2 kg. / 2 Bat. Li-ion 3.0Ah + Cargador,533150,Makita,https://herramientas.cl/ficha/577100/vibrador-para-concreto-dimetro-1-25-mm-largo-2400-mm-12500-vpm-52-kg-2-bat-li-ion-30ah-cargador
