product_name,product_price,product_brand,product_link
Lijadora excéntrica Makita BO5041 300 W,144600,Makita,https://herramientas.cl/ficha/575671/lijadora-excentrica-makita-bo5041-300-w
Lijadora Orbital 1/4 Dewalt DWE6411 230 W,84160,Dewalt,https://herramientas.cl/ficha/578093/lijadora-orbital-14-dewalt-dwe6411-230-w
Esmeril Angular 7¨ Dewalt DWE4577 700 W,186630,Dewalt,https://herramientas.cl/ficha/575222/esmeril-angular-7-dewalt-dwe4577-700-w
Esmeril Angular 7 M0920G. Makita,70980,Makita-Mt,https://herramientas.cl/ficha/587430/esmeril-angular-7-m0920g-makita
Esmeril Black&Decker G720 820 W,23560,Black&Decker,https://herramientas.cl/ficha/589567/esmeril-black-decker-g720-820-w
Sierra circular (Herramienta Sola) Bosch GKS 18V-57 18 V,157400,Bosch,https://herramientas.cl/ficha/596072/sierra-circular-herramienta-sola-bosch-gks-18v-57-18-v
Llave de Impacto Bahco BP905P 1 Pulgada,421130,Bahco,https://herramientas.cl/ficha/605236/llave-de-impacto-bahco-bp905p-1-pulgada
Esmeril GWS6-115- 670W - BOSCH,30870,Bosch,https://herramientas.cl/ficha/575063/esmeril-gws6-115-670w-bosch
Martillo Demoledor Makita Makita HM1214C SDS-MAX,733500,Makita,https://herramientas.cl/ficha/575637/martillo-demoledor-makita-makita-hm1214c-sds-max
Rectificadora de Matrices 1/4 (6 mm.) 750 W. 1.800 7.000 rpm. 2.0 kg. Sistema SJS,327490,Makita,https://herramientas.cl/ficha/577051/rectificadora-de-matrices-14-6-mm-750-w-1800-7000-rpm-20-kg-sistema-sjs
Llave Impacto Bosch GDS 30 920 W,757470,Bosch,https://herramientas.cl/ficha/575174/llave-impacto-bosch-gds-30-920-w
Sierra Caladora Makita-Mt M4301G 450W,58990,Makita-Mt,https://herramientas.cl/ficha/591960/sierra-caladora-makita-mt-m4301g-450w
Placa de empuje Makita 451271-6,2120,Makita,https://herramientas.cl/ficha/599927/placa-de-empuje-makita-451271-6-
Esmeril 5 Dewalt DWE4324 1.700 W,170000,Dewalt,https://herramientas.cl/ficha/611295/esmeril-5-dewalt-dwe4324-1700-w
Taladro de Impacto Bosch GSB-13 RE 650W,44990,Bosch,https://herramientas.cl/ficha/575014/taladro-de-impacto-bosch-gsb-13-re-650w
Taladro Percusión Reversible Makita HP2070FX 1.010 W,214010,Makita,https://herramientas.cl/ficha/575597/taladro-percusion-reversible-makita-hp2070fx-1010-w
Taladro de Percusion Stanley Stanley STDH8013 1/2 800 Watts,43920,Stanley,https://herramientas.cl/ficha/577000/taladro-de-percusion-stanley-stanley-stdh8013-12-800-watts
Taladro Percutor Milwaukee PD2E 22 RST 13mm,211500,Milwaukee,https://herramientas.cl/ficha/578880/taladro-percutor-milwaukee-pd2e-22-rst-13mm
Esmeril Angular 9 2.200 Watts,72390,Stanley,https://herramientas.cl/ficha/588429/esmeril-angular-9-2200-watts
Taldro Percutor Dongcheng DZJ02-13 500W,31620,Dongcheng,https://herramientas.cl/ficha/591603/taldro-percutor-dongcheng-dzj02-13-500w
Taladro de Percusión Inalámbrico Bosch GSB 180-LI 18V,88230,Bosch,https://herramientas.cl/ficha/601177/taladro-de-percusion-inalambrico-bosch-gsb-180-li-18v
Taladro Percutor (Solo Herramienta) Dewalt DCD778B 20 V,159900,Dewalt,https://herramientas.cl/ficha/611911/taladro-percutor-solo-herramienta-dewalt-dcd778b-20-v
Sierra caladora Dewalt DW331K 780 W,235640,Dewalt,https://herramientas.cl/ficha/575267/sierra-caladora-dewalt-dw331k-780-w
Rebajadora 1/2 3601B Makita,342090,Makita,https://herramientas.cl/ficha/575709/rebajadora-12-3601b-makita
Lijadora Orbital Skil 7232 200W,21470,Skil,https://herramientas.cl/ficha/576007/lijadora-orbital-skil-7232-200w
Lijadora de Banda Einhell TE-BS 8540 E 850 W,64200,Einhell,https://herramientas.cl/ficha/577308/lijadora-de-banda-einhell-te-bs-8540-e-850-w
Combo GA4530 ESMERIL ANGULAR + HP1630 TALADRO PERCUTOR,96230,Makita,https://herramientas.cl/ficha/588231/combo-ga4530-esmeril-angular-hp1630-taladro-percutor
DEMOLEDOR HEXAGONAL 16KG 1750W 30MM 45J MOD.1630,578340,Max,https://herramientas.cl/ficha/594327/demoledor-hexagonal-16kg-1750w-30mm-45j-mod1630
Pulidora Orbital 6 (150 mm) 890W PO6000C Makita,329600,Makita,https://herramientas.cl/ficha/598028/pulidora-orbital-6-150-mm-890w-po6000c-makita
Sierra Sable Electrica Dongcheng DJF30 590 W,69500,Dongcheng,https://herramientas.cl/ficha/605679/sierra-sable-electrica-dongcheng-djf30-590-w
Lijadora de Banda 4 x 24 9404 Makita,338110,Makita,https://herramientas.cl/ficha/575672/lijadora-de-banda-4-x-24-9404-makita
Esmeril Angular 9¨ Dewalt DWE4579 2700 W,186630,Dewalt,https://herramientas.cl/ficha/575223/esmeril-angular-9-dewalt-dwe4579-2700-w
Esmeril Angular Makita-Mt M0921G 9,70980,Makita-Mt,https://herramientas.cl/ficha/587432/esmeril-angular-makita-mt-m0921g-9
Sierra Circular 7-1/4 (185 mm.) eje 5/8 1.600 W. Capacidad Max.Corte 65 mm - maleta plástica,157380,Makita,https://herramientas.cl/ficha/599234/sierra-circular-7-14-185-mm-eje-58-1600-w-capacidad-maxcorte-65-mm-maleta-plastica-
Esmeril angular 9 Bosch GWS 22-230 2.200W (Hombre Muerto),95390,Bosch,https://herramientas.cl/ficha/575064/esmeril-angular-9-bosch-gws-22-230-2200w-hombre-muerto
Martillo demoledor Makita HM1307C 1.510 W,823980,Makita,https://herramientas.cl/ficha/575639/martillo-demoledor-makita-hm1307c-1510-w
Ensambladora 701 W. 11.000 rpm. PJ7000 Makita,339140,Makita,https://herramientas.cl/ficha/575815/ensambladora-701-w-11000-rpm-pj7000-makita
Taladro De Percusión Bosch GSB 550 RE 550 W,42210,Bosch,https://herramientas.cl/ficha/586456/taladro-de-percusion-bosch-gsb-550-re-550-w
Sierra Circular 7 1/4 1.050W M5801G MAKITA-MT Makita-Mt M5801G,65260,Makita-Mt,https://herramientas.cl/ficha/591961/sierra-circular-7-14-1050w-m5801g-makita-mt-makita-mt-m5801g
Cortadora de Pavimento Emaresa 10HP,1358000,Emaresa,https://herramientas.cl/ficha/603306/cortadora-de-pavimento-emaresa-10hp
Sierra Ingleteadora 10 Dewalt DWS713 1600W,395050,Dewalt,https://herramientas.cl/ficha/611296/sierra-ingleteadora-10-dewalt-dws713-1600w
Atornillador de Impacto Makita TD0101 230 W,92730,Makita,https://herramientas.cl/ficha/575598/atornillador-de-impacto-makita-td0101-230-w
Taladro de Rotacion Stanley Stanley STDR5510 3/8 550 Watts,35440,Stanley,https://herramientas.cl/ficha/577002/taladro-de-rotacion-stanley-stanley-stdr5510-38-550-watts
Rotomartillo Stanley Stanley STEL503K-B2C SDS Plus 2KG,73900,Stanley,https://herramientas.cl/ficha/588431/rotomartillo-stanley-stanley-stel503k-b2c-sds-plus-2kg
Lijadora orbital Skil 7351 200W,21840,Skil,https://herramientas.cl/ficha/576009/lijadora-orbital-skil-7351-200w
Pulidor de Paneles de Yeso Einhell TC-DW 225 600 W,105900,Einhell,https://herramientas.cl/ficha/577309/pulidor-de-paneles-de-yeso-einhell-tc-dw-225-600-w
Martillo Rotativo Makita HR2630 800 W,130330,Makita,https://herramientas.cl/ficha/578172/martillo-rotativo-makita-hr2630-800-w
Lijadora Excéntrica 150 mm. 310 W BO6030 Makita,280140,Makita,https://herramientas.cl/ficha/575673/lijadora-excentrica-150-mm-310-w-bo6030-makita
Esmeril Angular 4 1/2 (115 mm.) 1400 W. Vel. Variable 2800-11000 rpm. 2.5 kg. SJS II Anti-Reinicio / Freno Mecanico,134640,Makita,https://herramientas.cl/ficha/575939/esmeril-angular-4-12-115-mm-1400-w-vel-variable-2800-11000-rpm-25-kg-sjs-ii-anti-reinicio-freno-mecanico
Lijadora Roto-Orbital 5 ¨ Dewalt DWE6421 280 W,99900,Dewalt,https://herramientas.cl/ficha/578097/lijadora-roto-orbital-5-dewalt-dwe6421-280-w
Taladro Mezclador M6600XG. Makita MT,122740,Makita-Mt,https://herramientas.cl/ficha/587434/taladro-mezclador-m6600xg-makita-mt
Llave de Impacto 1/2 ¨ Bahco P800 7500 rpm,108310,Bahco,https://herramientas.cl/ficha/610305/llave-de-impacto-12-bahco-p800-7500-rpm
Esmeril Angular Bosch GWS 22-230 2.200 W,95390,Bosch,https://herramientas.cl/ficha/575067/esmeril-angular-bosch-gws-22-230-2200-w
Martillo Demoledor Makita HM0810T 900 W,288000,Makita,https://herramientas.cl/ficha/575640/martillo-demoledor-makita-hm0810t-900-w
Lijadora de Disco 125 mm Makita GV5010,151660,Makita,https://herramientas.cl/ficha/577053/lijadora-de-disco-125-mm-makita-gv5010
Rozadora Bosch GNF 35 CA 1400W,404400,Bosch,https://herramientas.cl/ficha/575177/rozadora-bosch-gnf-35-ca-1400w
Taladro Rotación 10 mm. 430 W. M6002G MAKITA-MT     Makita-Mt M6002G,39830,Makita-Mt,https://herramientas.cl/ficha/591962/taladro-rotacion-10-mm-430-w-m6002g-makita-mt-makita-mt-m6002g
Taladro de Percusión Bosch GSB 30-2 900 W,253670,Bosch,https://herramientas.cl/ficha/575022/taladro-de-percusion-bosch-gsb-30-2-900-w
Taladro Percusión Reversible Makita NHP1300S 2.700 rpm,202750,Makita,https://herramientas.cl/ficha/575599/taladro-percusion-reversible-makita-nhp1300s-2700-rpm
Esmeril Angular Stanley STGS6115 600 W,26090,Stanley,https://herramientas.cl/ficha/577003/esmeril-angular-stanley-stgs6115-600-w
Lijadora Orbital Makita-Mt M9201G 180W,40840,Makita-Mt,https://herramientas.cl/ficha/578984/lijadora-orbital-makita-mt-m9201g-180w
Pulidora Angular 7 Stanley Stanley STGP1318K 1.300 Watts,77820,Stanley,https://herramientas.cl/ficha/588435/pulidora-angular-7-stanley-stanley-stgp1318k-1300-watts
Sierra Circular 10-1/4 (260 mm.) eje 5/8” 2.000W HS0600 Makita,275640,Makita,https://herramientas.cl/ficha/594522/sierra-circular-10-14-260-mm-eje-58-2000w-hs0600-makita
Esmeril angular Bosch GWS 9-125 4 1/2,62990,Bosch,https://herramientas.cl/ficha/599666/esmeril-angular-bosch-gws-9-125-4-12
Sierra Circular 9¨ 1/4 Dewalt DW389s 1.800 W,237520,Dewalt,https://herramientas.cl/ficha/575270/sierra-circular-9-14-dewalt-dw389s-1800-w
Rebajadora Makita RP0900X3 27.000 rpm,146750,Makita,https://herramientas.cl/ficha/575711/rebajadora-makita-rp0900x3-27000-rpm
Lijadora de banda Skil 7640 900W,83410,Skil,https://herramientas.cl/ficha/576011/lijadora-de-banda-skil-7640-900w
Martillo Rotativo Makita HR2630T 800 W,158300,Makita,https://herramientas.cl/ficha/578173/martillo-rotativo-makita-hr2630t-800-w
CEPILLO 600W MOD.P82B,52270,Max,https://herramientas.cl/ficha/594330/cepillo-600w-modp82b
ESMERIL 230MM UYUSTOOLS MANGO/GIRA.,91130,Uyustools,https://herramientas.cl/ficha/585066/esmeril-230mm-uyustools-mangogira
Lijadora de Banda Makita 9902 1.010 W,264890,Makita,https://herramientas.cl/ficha/575674/lijadora-de-banda-makita-9902-1010-w
Roedora 3.2 mm. 710 W.,548880,Makita,https://herramientas.cl/ficha/577102/roedora-32-mm-710-w
Sierra Circular Makita Makita HS7600K 1200 W,89260,Makita,https://herramientas.cl/ficha/587437/sierra-circular-makita-makita-hs7600k-1200-w
Lijadora Orbital Einhell TE-OS 1320 130 W,25700,Einhell,https://herramientas.cl/ficha/589797/lijadora-orbital-einhell-te-os-1320-130-w
Martillo demoledor Makita HM0870C 1.100 W,415700,Makita,https://herramientas.cl/ficha/575641/martillo-demoledor-makita-hm0870c-1100-w
Martillo Rotativo Makita HR5202C SDS-MAX 52 mm.,594120,Makita,https://herramientas.cl/ficha/577054/martillo-rotativo-makita-hr5202c-sds-max-52-mm
Martillo perforador Bosch GBH 2-20 650W,83470,Bosch,https://herramientas.cl/ficha/575178/martillo-perforador-bosch-gbh-2-20-650w
Taladro Rotación 13 mm. 750W. M6201G MAKITA-MT Makita-Mt M6201G,85740,Makita-Mt,https://herramientas.cl/ficha/591963/taladro-rotacion-13-mm-750w-m6201g-makita-mt-makita-mt-m6201g
Sierra Circular Bosch GKS 20-65 2000W,80910,Bosch,https://herramientas.cl/ficha/611299/sierra-circular-bosch-gks-20-65-2000w
MARTILLO PERFORADOR DEMOLEDOR Bosch GBH 2-28 D,207650,Bosch,https://herramientas.cl/ficha/575023/martillo-perforador-demoledor-bosch-gbh-2-28-d-
Esmeril Angular Stanley STGS7115 710 W,30400,Stanley,https://herramientas.cl/ficha/577005/esmeril-angular-stanley-stgs7115-710-w
Esmeril Angular Skil 9002 700W,16190,Skil,https://herramientas.cl/ficha/578990/esmeril-angular-skil-9002-700w
CEPILLO 650W 82M,62750,Black&Decker,https://herramientas.cl/ficha/588436/cepillo-650w-82m
Esmeril Angular Bosch GWS 9 -125 S 4 1/2 Velocidad Variable,64230,Bosch,https://herramientas.cl/ficha/599667/esmeril-angular-bosch-gws-9-125-s-4-12-velocidad-variable
Atornillador Inalámbrico Bosch 06019H20N1 3.6V,35910,Bosch,https://herramientas.cl/ficha/601180/atornillador-inalambrico-bosch-06019h20n1-36v
Rebajadora Makita RP1801 22.000 rpm,274830,Makita,https://herramientas.cl/ficha/575712/rebajadora-makita-rp1801-22000-rpm
Pistola de Calor Skil 8003 1.800W,40050,Skil,https://herramientas.cl/ficha/576012/pistola-de-calor-skil-8003-1800w
Esmeril Recto GGS 6 S Bosch,369850,Bosch,https://herramientas.cl/ficha/588251/esmeril-recto-ggs-6-s-bosch
Taladro Rotacion 16mm Dongcheng DJZ03-16A 1010 W,49010,Dongcheng,https://herramientas.cl/ficha/605682/taladro-rotacion-16mm-dongcheng-djz03-16a-1010-w
Esmeril Angular Makita 9557HNG 840 W,59440,Makita,https://herramientas.cl/ficha/575676/esmeril-angular-makita-9557hng-840-w
Pistola de Calor Dewalt Dewalt D26414 2.000 W,84750,Dewalt,https://herramientas.cl/ficha/578105/pistola-de-calor-dewalt-dewalt-d26414-2000-w
Rebajador de Base Ajustable Dewalt DW625E 2.000 W,188470,Dewalt,https://herramientas.cl/ficha/575230/rebajador-de-base-ajustable-dewalt-dw625e-2000-w
Martillo Demoledor SDS Einhell TE-DH 50 1.700 W,332900,Einhell,https://herramientas.cl/ficha/610319/martillo-demoledor-sds-einhell-te-dh-50-1700-w
Esmeril Angular 4 Dewalt DWE4214 1200 W,91800,Dewalt,https://herramientas.cl/ficha/611631/esmeril-angular-4-dewalt-dwe4214-1200-w
Fresadora de Superficie Bosch GOF 1600 CE 1600W,320450,Bosch,https://herramientas.cl/ficha/575069/fresadora-de-superficie-bosch-gof-1600-ce-1600w
Martillo Demoledor Makita HM1307CB 1.510 W,909740,Makita,https://herramientas.cl/ficha/575642/martillo-demoledor-makita-hm1307cb-1510-w
Martillo Rotativo Makita Makita HR5212C SDS-MAX 52 mm.,570600,Makita,https://herramientas.cl/ficha/577055/martillo-rotativo-makita-makita-hr5212c-sds-max-52-mm
"Cizalla Bosch GSC 2,8 2,8mm",450950,Bosch,https://herramientas.cl/ficha/575179/cizalla-bosch-gsc-28-28mm
Taladro Rotación 6.5 mm. 230 W. M6501G MAKITA-MT Makita-Mt M6501G,33330,Makita-Mt,https://herramientas.cl/ficha/591964/taladro-rotacion-65-mm-230-w-m6501g-makita-mt-makita-mt-m6501g
Taladro de Pedestal Gladiator TC 932/25 32MM,651369,Gladiator,https://herramientas.cl/ficha/609096/taladro-de-pedestal-gladiator-tc-93225-32mm
Cepilladora Angular Concreto Makita PC5010C 1400 W,372750,Makita,https://herramientas.cl/ficha/612285/cepilladora-angular-concreto-makita-pc5010c-1400-w
Atornillador Eléctrico Bosch GSR 6-45 TE 701W,108660,Bosch,https://herramientas.cl/ficha/575025/atornillador-electrico-bosch-gsr-6-45-te-701w
ESMERIL ANGULAR ML-115 UYUSPOWER,34550,Uyustools,https://herramientas.cl/ficha/585422/esmeril-angular-ml-115-uyuspower
Llave de Impacto 3/4 Makita 6906 850W,666440,Makita,https://herramientas.cl/ficha/575602/llave-de-impacto-34-makita-6906-850w
Rebajadora 1200 Watts 1 1/3 HP - STRR1200 - Stanley,75900,Stanley,https://herramientas.cl/ficha/577011/rebajadora-1200-watts-1-13-hp-strr1200-stanley
Esmeril Angular Bosch GWS 7-115 125mm 750W,36450,Bosch,https://herramientas.cl/ficha/578991/esmeril-angular-bosch-gws-7-115-125mm-750w
ATORNILLADOR ELECTRICO 725W MOD.6742-59,117810,Milwaukee,https://herramientas.cl/ficha/598427/atornillador-electrico-725w-mod6742-59
Esmeril angular Bosch GWS 18-125 PL 1800W,133460,Bosch,https://herramientas.cl/ficha/599668/esmeril-angular-bosch-gws-18-125-pl-1800w
Martillo Perforador con Colector de Polvo Bosch GBH 2-24 D 820W,153420,Bosch,https://herramientas.cl/ficha/601192/martillo-perforador-con-colector-de-polvo-bosch-gbh-2-24-d-820w
Sierra circular Dewalt DWE560 7 1/4,81920,Dewalt,https://herramientas.cl/ficha/575272/sierra-circular-dewalt-dwe560-7-14
Esmeril de Banco Makita GB801 2.850 rpm,162040,Makita,https://herramientas.cl/ficha/575713/esmeril-de-banco-makita-gb801-2850-rpm
Esmeril Angular Bosch GWS 17-125 INOX 1.700W,145550,Bosch,https://herramientas.cl/ficha/588253/esmeril-angular-bosch-gws-17-125-inox-1700w
Taladro Rotacion Dongcheng DJZ08-10 250 W,35940,Dongcheng,https://herramientas.cl/ficha/605683/taladro-rotacion-dongcheng-djz08-10-250-w
Esmeril Angular Makita 9557HNGK 840 W,71560,Makita,https://herramientas.cl/ficha/575677/esmeril-angular-makita-9557hngk-840-w
Ranuradora de Concreto 5 (125 mm.) 1.400 W 10.000 rpm. Eje 22.23 mm. (No Incluye disco diamantado),661860,Makita,https://herramientas.cl/ficha/577104/ranuradora-de-concreto-5-125-mm-1400-w-10000-rpm-eje-2223-mm-no-incluye-disco-diamantado
Sierra Sable Einhell TE-AP 750 E 750 W,53900,Einhell,https://herramientas.cl/ficha/610327/sierra-sable-einhell-te-ap-750-e-750-w
ESMERIL ANGULAR GWS 9 - 115 - BOSCH,48590,Bosch,https://herramientas.cl/ficha/575070/esmeril-angular-gws-9-115-bosch
Martillo Demoledor Makita Makita HM0871C SDS-MAX,525220,Makita,https://herramientas.cl/ficha/575643/martillo-demoledor-makita-makita-hm0871c-sds-max
Cepillo Curvado 110 mm. 1.050 W. Profundidad de Cepillado 4 mm.,451400,Makita,https://herramientas.cl/ficha/577057/cepillo-curvado-110-mm-1050-w-profundidad-de-cepillado-4-mm
Martillo Perforador Demoledor Bosch GBH 2-26 DRE 800 W,163130,Bosch,https://herramientas.cl/ficha/575180/martillo-perforador-demoledor-bosch-gbh-2-26-dre-800-w
Rotomartillo Makita-Mt Makita-Mt M8701G DS-PLUS 26 mm.,122110,Makita-Mt,https://herramientas.cl/ficha/591965/rotomartillo-makita-mt-makita-mt-m8701g-ds-plus-26-mm
CEPILLO Black&Decker BDEP650 650 W,64000,Black&Decker,https://herramientas.cl/ficha/611305/cepillo-black-decker-bdep650-650-w
Martillo Perforador Demoledor Bosch GBH 3-28 Dre 800 W,335710,Bosch,https://herramientas.cl/ficha/575026/martillo-perforador-demoledor-bosch-gbh-3-28-dre-800-w
Llave de Impcato 1/2 Makita 6953 280 W,263460,Makita,https://herramientas.cl/ficha/575603/llave-de-impcato-12-makita-6953-280-w
Taladro Angular Reversible Makita DA3010F 13 mm,227120,Makita,https://herramientas.cl/ficha/587857/taladro-angular-reversible-makita-da3010f-13-mm
Atornillador Drywall 520 Watts,68290,Stanley,https://herramientas.cl/ficha/588447/atornillador-drywall-520-watts
Sierra Sable Milwaukee 6519-59 220 V,164930,Milwaukee,https://herramientas.cl/ficha/598429/sierra-sable-milwaukee-6519-59-220-v
Cortadora de Metal 5-3/8 (136 mm) Makita DCS552Z 3.600 rpm,128100,Makita,https://herramientas.cl/ficha/612248/cortadora-de-metal-5-38-136-mm-makita-dcs552z-3600-rpm
Sierra Circular Dewalt DWE575K 1.800 W,119800,Dewalt,https://herramientas.cl/ficha/575274/sierra-circular-dewalt-dwe575k-1800-w
Rectificadora de matrices Makita GD0600 400 W,115530,Makita,https://herramientas.cl/ficha/575714/rectificadora-de-matrices-makita-gd0600-400-w
REBAJADOR TUPI 1600W MOD.R12A,69400,Max,https://herramientas.cl/ficha/594334/rebajador-tupi-1600w-modr12a
Taladro Rotacion Dongcheng DJZ13 500W,30210,Dongcheng,https://herramientas.cl/ficha/605684/taladro-rotacion-dongcheng-djz13-500w
Esmeril Angular Makita GA5020 1050 W,81280,Makita,https://herramientas.cl/ficha/575678/esmeril-angular-makita-ga5020-1050-w
Pulidora Angular METABO PE 12-175 1200 W,251820,METABO,https://herramientas.cl/ficha/587452/pulidora-angular-metabo-pe-12-175-1200-w
Atornillador Makita FS6300JX2 570 W,109990,Makita,https://herramientas.cl/ficha/611640/atornillador-makita-fs6300jx2-570-w
Pulidora Bosch GPO 14 CE 1400 W,147770,Bosch,https://herramientas.cl/ficha/575072/pulidora-bosch-gpo-14-ce-1400-w
Martillo Demoledor Makita HM1101C SDS-MAX,685720,Makita,https://herramientas.cl/ficha/575644/martillo-demoledor-makita-hm1101c-sds-max
Lijadora de Concreto Bosch GBR 15 CA 1500W,600530,Bosch,https://herramientas.cl/ficha/575181/lijadora-de-concreto-bosch-gbr-15-ca-1500w
Lijadora de Acabados 180W. M9200G MAKITA-MT Makita-Mt M9200G,39710,Makita-Mt,https://herramientas.cl/ficha/591967/lijadora-de-acabados-180w-m9200g-makita-mt-makita-mt-m9200g
Recortadora con Base Makita,270320,Makita,https://herramientas.cl/ficha/594562/recortadora-con-base-makita-
Pistola de Calor Einhell TE-HA 2000 E 2.000 W,36700,Einhell,https://herramientas.cl/ficha/598112/pistola-de-calor-einhell-te-ha-2000-e-2000-w
CEPILLO SPOWER 82X1,44350,Uyustools,https://herramientas.cl/ficha/584163/cepillo-spower-82x1
PULIDORA FERTON PROFESIONAL Uyustools Uyustools PU180F 180MM,85770,Uyustools,https://herramientas.cl/ficha/587166/pulidora-ferton-profesional-uyustools-uyustools-pu180f-180mm
Cortador de Marmol o Concreto Dongcheng DZE110 1200W,43340,Dongcheng,https://herramientas.cl/ficha/591600/cortador-de-marmol-o-concreto-dongcheng-dze110-1200w
PISTOLA IMPACTO AIRE 3/4 TW-UYUSTOOLS,107460,Uyustools,https://herramientas.cl/ficha/587181/pistola-impacto-aire-34-tw-uyustools
MAQUINA CORTAR METAL C40-6MM UYUSTOOLS,442450,Uyustools,https://herramientas.cl/ficha/585601/maquina-cortar-metal-c40-6mm-uyustools
LIJADORA ROTORBITAL DE AIRE 5 TW,154130,Uyustools,https://herramientas.cl/ficha/587117/lijadora-rotorbital-de-aire-5-tw
PISTOLA CALOR CARTON Uyustools HWB-1C,17260,Uyustools,https://herramientas.cl/ficha/587186/pistola-calor-carton-uyustools-hwb-1c-
